,age,workclass,fnlwgt,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
2602,24, Private,161708,9, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,45, United-States, >50K
2603,18, Private,80616,6, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,27, United-States, <=50K
2604,31, Private,209276,9, Married-civ-spouse, Other-service, Husband, Other, Male,0,0,40, United-States, <=50K
2606,45, Private,192835,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1977,55, United-States, >50K
2607,23, Private,203240,10, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
2608,45, State-gov,102308,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
2609,18, Private,40829,7, Never-married, Sales, Other-relative, Amer-Indian-Eskimo, Female,0,0,25, United-States, <=50K
2610,25, Private,60726,9, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,30, United-States, <=50K
2611,31, State-gov,116677,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
2612,19, Private,57067,9, Never-married, Machine-op-inspct, Other-relative, White, Male,0,0,45, United-States, <=50K
2613,41, Private,304906,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
2614,74, Private,101590,15, Widowed, Adm-clerical, Not-in-family, Black, Female,0,0,20, United-States, <=50K
2615,27, Private,258102,3, Never-married, Transport-moving, Not-in-family, White, Male,0,0,40, Mexico, <=50K
2616,23, Private,241185,9, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
2617,31, Private,124827,11, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
2618,40, Self-emp-inc,76625,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
2619,41, Federal-gov,263339,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K
2620,25, Private,135645,14, Never-married, Sales, Not-in-family, White, Male,0,0,20, United-States, <=50K
2621,42, Private,245626,9, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,60, United-States, <=50K
2622,24, Private,210781,13, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
2623,42, Private,235786,12, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
2624,45, Self-emp-not-inc,160167,6, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,70, United-States, <=50K
2625,52, Federal-gov,30731,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,7298,0,40, United-States, >50K
2626,34, Private,314375,11, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
2627,32, Private,81528,9, Never-married, Handlers-cleaners, Other-relative, White, Male,0,0,60, United-States, <=50K
2628,54, Private,182854,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
2629,42, Federal-gov,296798,7, Never-married, Tech-support, Not-in-family, White, Male,0,1340,40, United-States, <=50K
2630,32, Private,194426,13, Married-civ-spouse, Tech-support, Husband, White, Male,15024,0,40, United-States, >50K
2632,55, Self-emp-inc,141807,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, >50K
2634,52, State-gov,71344,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
2635,21, State-gov,341410,10, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,15, United-States, <=50K
2636,33, Private,118941,13, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,40, United-States, >50K
2639,27, Self-emp-not-inc,229125,7, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
2640,42, Local-gov,142756,13, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,50, United-States, <=50K
2641,27, Self-emp-inc,243871,10, Never-married, Adm-clerical, Own-child, White, Female,0,0,45, United-States, <=50K
2642,47, Private,213140,11, Married-civ-spouse, Craft-repair, Husband, White, Male,7688,0,40, United-States, >50K
2643,19, Private,196857,9, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
2644,46, Private,138626,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
2645,55, Self-emp-not-inc,161334,9, Widowed, Other-service, Not-in-family, White, Female,0,0,25, Nicaragua, <=50K
2646,50, Private,273536,4, Married-civ-spouse, Sales, Husband, Other, Male,0,0,49, Dominican-Republic, <=50K
2647,32, Private,115631,10, Never-married, Adm-clerical, Not-in-family, White, Female,4101,0,50, United-States, <=50K
2648,28, Private,185957,9, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40, United-States, <=50K
2649,23, Private,334357,9, Never-married, Adm-clerical, Own-child, Black, Female,0,0,40, United-States, <=50K
2650,43, Private,96102,14, Married-spouse-absent, Exec-managerial, Not-in-family, White, Male,0,0,50, United-States, <=50K
2651,34, Private,213226,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Iran, >50K
2652,19, Private,115248,10, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Vietnam, <=50K
2653,37, Private,185061,10, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,55, United-States, <=50K
2654,27, Private,147638,13, Never-married, Adm-clerical, Other-relative, Asian-Pac-Islander, Female,0,0,40, Hong, <=50K
2655,18, Private,280298,9, Never-married, Sales, Own-child, White, Female,0,0,24, United-States, <=50K
2656,31, Private,163516,10, Widowed, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
2657,49, Private,277434,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States, <=50K
2658,26, Federal-gov,206983,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, Columbia, <=50K
2659,48, Private,108993,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, >50K
2660,39, Private,288551,9, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, <=50K
2661,41, Private,176069,9, Separated, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States, <=50K
2662,48, State-gov,183486,11, Divorced, Prof-specialty, Unmarried, White, Female,0,0,56, United-States, >50K
2663,40, Private,163215,13, Divorced, Exec-managerial, Not-in-family, White, Female,10520,0,40, United-States, >50K
2664,70, Private,94692,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,70, United-States, >50K
2665,20, Private,118462,9, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,43, United-States, <=50K
2666,38, Private,407068,3, Married-civ-spouse, Other-service, Husband, White, Male,0,0,75, Mexico, <=50K
2667,37, Self-emp-not-inc,243587,10, Separated, Other-service, Own-child, White, Female,0,0,40, Cuba, <=50K
2668,49, Private,23074,10, Widowed, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, >50K
2669,51, Private,237735,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,3103,0,40, United-States, >50K
2670,43, Private,188291,2, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
2671,38, Private,284166,15, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States, <=50K
2673,23, Private,287681,4, Never-married, Other-service, Not-in-family, White, Male,0,0,25, Mexico, <=50K
2674,34, Private,509364,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
2676,33, Private,91964,10, Never-married, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, <=50K
2677,31, Private,117526,10, Never-married, Farming-fishing, Not-in-family, White, Female,0,0,45, United-States, <=50K
2678,64, Private,91343,10, Widowed, Tech-support, Unmarried, White, Female,0,0,40, United-States, <=50K
2679,26, Local-gov,336969,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,28, El-Salvador, <=50K
2680,55, Private,255364,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
2681,61, Local-gov,167670,13, Married-spouse-absent, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
2682,37, Private,211494,9, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, >50K
2683,78, Local-gov,136198,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,15, United-States, <=50K
2684,27, Federal-gov,409815,10, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
2685,49, Private,188823,9, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,42, United-States, <=50K
2686,55, State-gov,146326,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,7688,0,45, United-States, >50K
2687,42, Private,154374,13, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,58, United-States, <=50K
2689,61, Private,197286,5, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
2690,64, Self-emp-not-inc,100722,13, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,5, United-States, <=50K
2691,46, Local-gov,377622,9, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
2692,24, Private,145964,13, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
2693,27, Private,358636,10, Married-civ-spouse, Craft-repair, Husband, White, Male,2829,0,70, United-States, <=50K
2694,47, Private,155489,9, Married-civ-spouse, Transport-moving, Husband, White, Male,7688,0,55, United-States, >50K
2695,18, Private,57413,10, Divorced, Other-service, Own-child, White, Male,0,0,15, United-States, <=50K
2696,48, Private,320421,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, <=50K
2697,50, Self-emp-not-inc,174752,9, Divorced, Farming-fishing, Not-in-family, White, Male,0,0,40, United-States, <=50K
2698,40, State-gov,229364,14, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,45, United-States, <=50K
2699,56, Self-emp-not-inc,157486,6, Divorced, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
2700,34, Private,92682,9, Never-married, Adm-clerical, Not-in-family, White, Female,4865,0,40, United-States, <=50K
2701,56, Federal-gov,101338,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
2702,18, Private,132652,7, Never-married, Other-service, Own-child, White, Male,0,0,20, United-States, <=50K
2703,21, Private,34616,10, Never-married, Other-service, Own-child, White, Female,0,0,25, United-States, <=50K
2704,40, Private,218903,9, Divorced, Tech-support, Unmarried, White, Female,0,0,40, United-States, <=50K
2705,27, Local-gov,204098,9, Married-civ-spouse, Handlers-cleaners, Other-relative, White, Male,0,0,50, United-States, <=50K
2706,52, Self-emp-not-inc,64045,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,99999,0,45, United-States, >50K
2707,46, Private,189763,9, Divorced, Sales, Not-in-family, White, Female,0,0,30, United-States, <=50K
2708,23, Private,26248,9, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
2709,50, Private,92079,10, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,45, United-States, >50K
2710,19, Private,280071,10, Never-married, Machine-op-inspct, Other-relative, White, Male,0,0,50, United-States, <=50K
2711,20, Private,224059,9, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
2712,39, Private,185520,10, Divorced, Exec-managerial, Not-in-family, White, Female,8614,0,40, United-States, >50K
2713,24, Private,265567,7, Never-married, Craft-repair, Own-child, White, Male,0,0,35, United-States, <=50K
2714,72, Private,106890,11, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
2715,42, State-gov,39586,14, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,20, United-States, >50K
2717,51, Private,209912,13, Divorced, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, United-States, <=50K
2718,39, Private,144169,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, >50K
2719,40, Local-gov,50442,10, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,2977,0,35, United-States, <=50K
2720,34, Private,89644,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,55, United-States, >50K
2721,19, Private,275889,7, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, Mexico, <=50K
2722,26, Private,231638,9, Never-married, Exec-managerial, Own-child, White, Female,0,0,40, United-States, <=50K
2723,45, Local-gov,224474,13, Divorced, Prof-specialty, Unmarried, White, Female,4934,0,50, United-States, >50K
2724,28, Private,355259,14, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, >50K
2725,30, Federal-gov,68330,13, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, >50K
2726,32, Private,185410,9, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
2727,19, Private,87653,10, Never-married, Other-service, Own-child, White, Female,0,0,25, United-States, <=50K
2728,21, Private,286853,9, Never-married, Other-service, Own-child, White, Male,0,0,35, United-States, <=50K
2729,54, Private,96710,9, Married-civ-spouse, Priv-house-serv, Other-relative, Black, Female,0,0,20, United-States, <=50K
2730,62, Private,160143,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,30, United-States, >50K
2731,25, Private,186925,10, Never-married, Other-service, Not-in-family, White, Male,2597,0,48, United-States, <=50K
2732,49, Self-emp-inc,109705,10, Divorced, Exec-managerial, Unmarried, White, Female,0,0,32, United-States, <=50K
2733,32, Private,94235,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
2735,37, Local-gov,297449,9, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, >50K
2736,58, Private,205896,9, Divorced, Sales, Other-relative, White, Female,0,0,40, United-States, <=50K
2737,37, Private,93717,10, Married-civ-spouse, Adm-clerical, Wife, White, Female,7298,0,45, United-States, >50K
2738,41, Private,194710,9, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
2739,38, Private,236391,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,7688,0,40, United-States, >50K
2740,47, State-gov,189123,9, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
2741,42, Private,358677,9, Divorced, Other-service, Unmarried, Black, Male,0,0,35, United-States, <=50K
2742,30, State-gov,199539,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,1902,40, United-States, <=50K
2743,43, Private,128170,10, Married-civ-spouse, Sales, Husband, White, Male,7688,0,40, United-States, >50K
2744,34, Private,231238,9, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, United-States, <=50K
2745,57, Private,296152,10, Divorced, Exec-managerial, Other-relative, White, Female,594,0,10, United-States, <=50K
2746,46, Private,166003,7, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
2747,32, Private,281437,10, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,55, United-States, <=50K
2748,20, Private,190231,5, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,11, Nicaragua, <=50K
2749,47, Private,122026,11, Divorced, Sales, Not-in-family, White, Male,0,0,50, United-States, <=50K
2751,53, Self-emp-not-inc,174102,4, Married-civ-spouse, Exec-managerial, Husband, White, Male,4386,0,50, Greece, >50K
2752,43, Private,125461,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,65, United-States, >50K
2753,80, Self-emp-not-inc,184335,4, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,30, United-States, <=50K
2754,24, Private,211345,10, Never-married, Other-service, Own-child, White, Female,0,0,40, Mexico, <=50K
2755,43, Local-gov,147328,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1977,60, United-States, >50K
2756,22, Private,222993,9, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
2757,40, Private,225978,10, Separated, Exec-managerial, Not-in-family, Black, Male,0,0,40, United-States, <=50K
