,age,workclass,fnlwgt,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
2902,43, Private,75742,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
2903,46, Self-emp-inc,181413,12, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,40, United-States, <=50K
2904,34, Private,100669,13, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
2905,65, State-gov,209280,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,6514,0,35, United-States, >50K
2906,22, Private,138504,10, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,30, United-States, <=50K
2907,19, Private,63918,10, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
2908,24, Private,230248,4, Separated, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
2909,33, Local-gov,169652,11, Never-married, Adm-clerical, Own-child, White, Male,0,1669,55, United-States, <=50K
2910,50, Self-emp-inc,163921,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,48, United-States, >50K
2911,51, Private,300816,13, Never-married, Adm-clerical, Unmarried, White, Male,0,0,20, United-States, <=50K
2912,38, Private,64879,10, Divorced, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
2913,23, Private,110677,10, Never-married, Other-service, Own-child, White, Female,0,0,15, United-States, <=50K
2914,55, Private,199713,5, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,48, United-States, <=50K
2915,46, Local-gov,236827,5, Separated, Other-service, Unmarried, Black, Female,0,0,40, United-States, <=50K
2916,30, Private,140790,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States, <=50K
2917,37, Private,209214,3, Never-married, Machine-op-inspct, Unmarried, White, Female,0,0,40, Mexico, <=50K
2918,24, Private,214014,9, Never-married, Craft-repair, Own-child, Black, Male,0,0,40, United-States, <=50K
2919,35, Self-emp-inc,79586,14, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, India, >50K
2920,44, Private,239723,10, Married-spouse-absent, Craft-repair, Unmarried, White, Female,1506,0,45, United-States, <=50K
2921,44, Private,755858,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,70, United-States, >50K
2922,22, Private,192017,9, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
2923,27, Private,113501,14, Never-married, Adm-clerical, Own-child, White, Male,0,0,45, United-States, <=50K
2924,18, Private,77845,10, Never-married, Adm-clerical, Own-child, White, Male,0,1602,15, United-States, <=50K
2925,67, Private,222899,11, Divorced, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, <=50K
2926,34, Private,101510,13, Divorced, Sales, Not-in-family, White, Female,0,0,50, United-States, >50K
2927,33, Private,233107,5, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,33, Mexico, <=50K
2928,33, Private,175412,5, Divorced, Craft-repair, Unmarried, White, Male,114,0,55, United-States, <=50K
2929,71, Self-emp-not-inc,78786,4, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,10, United-States, <=50K
2930,40, Private,224910,9, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
2931,27, Private,408623,13, Married-civ-spouse, Craft-repair, Other-relative, White, Male,0,0,50, United-States, <=50K
2932,51, Local-gov,203334,16, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,45, United-States, >50K
2933,59, Local-gov,53304,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
2934,39, Self-emp-not-inc,231180,9, Married-civ-spouse, Other-service, Husband, White, Male,0,0,50, United-States, <=50K
2935,52, Private,146711,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
2936,29, Self-emp-not-inc,85572,7, Married-civ-spouse, Other-service, Wife, White, Female,0,0,5, United-States, <=50K
2937,20, Private,324469,10, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
2938,27, Local-gov,29174,13, Never-married, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, <=50K
2939,29, Self-emp-not-inc,227890,13, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,40, United-States, <=50K
2940,43, Private,328570,10, Divorced, Machine-op-inspct, Unmarried, Black, Female,0,0,38, United-States, <=50K
2941,41, Private,118853,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
2942,50, Private,92811,13, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
2943,28, Private,154571,10, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Philippines, <=50K
2944,45, Local-gov,93535,14, Divorced, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, <=50K
2945,51, Private,194908,9, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40, United-States, <=50K
2946,33, Private,259931,7, Separated, Machine-op-inspct, Other-relative, White, Male,0,0,30, United-States, <=50K
2947,45, Private,361842,9, Widowed, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
2948,49, Private,50748,10, Divorced, Sales, Unmarried, White, Female,0,0,55, England, <=50K
2949,19, Private,246226,9, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
2950,27, Private,113635,9, Never-married, Craft-repair, Not-in-family, White, Male,0,0,35, Ireland, <=50K
2951,49, Private,50474,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
2952,50, Local-gov,311551,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,7688,0,50, United-States, >50K
2953,28, Private,68021,10, Never-married, Other-service, Not-in-family, White, Female,0,0,30, United-States, <=50K
2954,26, Private,381618,5, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
2955,23, Private,52566,9, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
2956,72, Federal-gov,39110,7, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,8, Canada, <=50K
2957,36, Private,250791,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,48, United-States, <=50K
2958,35, Private,265954,13, Never-married, Handlers-cleaners, Not-in-family, Black, Male,0,0,40, United-States, <=50K
2959,30, Private,219110,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,46, United-States, <=50K
2960,51, Private,92463,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
2961,51, Private,392286,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K
2962,49, State-gov,247378,10, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,20, United-States, <=50K
2963,46, Self-emp-not-inc,122206,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
2964,34, Private,173524,9, Separated, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
2965,32, Private,128016,9, Married-spouse-absent, Other-service, Unmarried, White, Female,0,0,20, United-States, <=50K
2966,32, Federal-gov,97614,10, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
2967,39, Self-emp-inc,188069,11, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
2968,33, Local-gov,269604,3, Never-married, Other-service, Unmarried, Other, Female,0,0,40, El-Salvador, <=50K
2969,42, Private,175935,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
2970,66, Private,142624,12, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,5556,0,40, Yugoslavia, >50K
2971,42, Private,345363,9, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, England, <=50K
2972,20, Private,169600,10, Never-married, Prof-specialty, Own-child, White, Female,2176,0,12, United-States, <=50K
2973,56, Private,70720,8, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
2974,27, Local-gov,162404,9, Never-married, Protective-serv, Not-in-family, Black, Male,2174,0,40, United-States, <=50K
2975,38, Self-emp-not-inc,109133,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,70, United-States, >50K
2976,53, Local-gov,38795,5, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
2977,25, Private,112847,9, Married-civ-spouse, Transport-moving, Own-child, Other, Male,0,0,40, United-States, <=50K
2978,37, State-gov,166744,9, Married-spouse-absent, Other-service, Unmarried, White, Female,0,0,20, United-States, <=50K
2979,51, Private,120270,11, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
2980,23, State-gov,136075,13, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,32, United-States, <=50K
2981,18, Private,151386,9, Married-spouse-absent, Other-service, Own-child, Black, Male,0,0,40, Jamaica, <=50K
2982,32, Private,34104,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
2983,37, Self-emp-not-inc,154641,12, Married-civ-spouse, Farming-fishing, Husband, White, Male,2105,0,50, United-States, <=50K
2984,49, Private,94638,9, Separated, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
2985,72, Private,158092,13, Divorced, Sales, Not-in-family, White, Male,0,0,30, United-States, <=50K
2986,45, Private,248993,9, Married-spouse-absent, Farming-fishing, Other-relative, Black, Male,0,0,40, United-States, <=50K
2987,54, Private,28683,9, Married-civ-spouse, Sales, Husband, White, Male,3464,0,40, United-States, <=50K
2988,41, Self-emp-not-inc,155767,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
2989,47, Private,138107,13, Divorced, Exec-managerial, Not-in-family, White, Male,0,2258,40, United-States, >50K
2990,38, Private,430035,5, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,54, Mexico, <=50K
2991,36, Private,166606,7, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
2992,43, State-gov,129298,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
2993,53, Private,200190,10, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, >50K
2994,50, Private,172175,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
2995,34, Private,170769,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,50, United-States, >50K
2996,37, Private,289886,10, Never-married, Other-service, Other-relative, Asian-Pac-Islander, Male,0,0,30, Vietnam, <=50K
2997,51, Self-emp-not-inc,240358,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,20, United-States, <=50K
2998,50, Private,337606,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,1485,40, United-States, <=50K
2999,33, Private,249716,9, Never-married, Tech-support, Not-in-family, White, Male,0,0,45, United-States, <=50K
3000,31, Private,144949,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
3001,47, Local-gov,29819,14, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,1977,50, United-States, >50K
3002,48, Private,266764,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, >50K
3003,37, Private,30267,7, Never-married, Transport-moving, Not-in-family, White, Male,0,0,60, United-States, >50K
3004,27, Local-gov,223529,11, Never-married, Adm-clerical, Own-child, White, Male,0,0,43, United-States, <=50K
3005,23, Private,107578,13, Never-married, Adm-clerical, Own-child, White, Female,2174,0,40, United-States, <=50K
3006,47, Private,108510,6, Married-civ-spouse, Sales, Husband, White, Male,0,0,65, United-States, <=50K
3007,30, Private,158688,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
3008,33, Local-gov,175509,9, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, <=50K
3009,23, Private,35633,10, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
3010,59, Federal-gov,100931,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, >50K
3011,20, Private,315877,9, Never-married, Other-service, Unmarried, White, Male,0,2001,40, United-States, <=50K
3012,56, Private,160932,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,44, United-States, >50K
3013,31, Private,106437,9, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
3014,27, Private,177351,13, Never-married, Sales, Not-in-family, White, Male,0,0,45, United-States, <=50K
3015,32, Private,281437,10, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,55, United-States, <=50K
3016,25, Private,209428,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,25, El-Salvador, <=50K
3017,30, Private,208068,9, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Mexico, <=50K
3018,23, Private,177087,7, Never-married, Adm-clerical, Unmarried, Black, Male,0,0,35, United-States, <=50K
3019,38, Private,173047,13, Divorced, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,213,40, Philippines, <=50K
3020,44, Private,95255,10, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
3021,23, Private,227594,8, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,40, United-States, <=50K
3022,34, Private,176648,9, Divorced, Adm-clerical, Not-in-family, Black, Male,0,0,42, United-States, <=50K
3023,41, Private,157025,9, Never-married, Machine-op-inspct, Unmarried, Black, Male,0,0,40, United-States, <=50K
3024,61, Private,128831,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
3025,64, Private,342494,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
3026,17, Private,103851,7, Never-married, Adm-clerical, Own-child, White, Female,1055,0,20, United-States, <=50K
3027,43, Local-gov,323627,10, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,12, United-States, <=50K
3028,35, Private,165930,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
3029,22, Private,32616,10, Never-married, Other-service, Not-in-family, White, Female,0,0,30, United-States, <=50K
3030,44, Federal-gov,251305,12, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, >50K
3031,61, Local-gov,260167,9, Widowed, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
3032,40, Private,220563,8, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
3033,23, Private,98283,13, Never-married, Exec-managerial, Own-child, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
3034,48, Private,102597,10, Separated, Adm-clerical, Unmarried, White, Female,0,0,44, United-States, <=50K
3035,41, Private,235167,3, Married-spouse-absent, Priv-house-serv, Not-in-family, White, Female,0,0,32, Mexico, <=50K
3036,29, Local-gov,45554,10, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
3037,59, Private,81929,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,2415,45, United-States, >50K
3038,41, Local-gov,195258,10, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, >50K
3039,18, Private,302859,9, Never-married, Sales, Own-child, White, Male,0,0,20, United-States, <=50K
3040,21, Private,337766,10, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
3041,41, Private,113324,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
3042,25, Private,51201,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,35, United-States, <=50K
3043,23, Local-gov,203078,10, Married-civ-spouse, Protective-serv, Husband, Black, Male,0,0,40, United-States, <=50K
3044,20, Private,105312,10, Never-married, Sales, Own-child, White, Female,0,0,18, United-States, <=50K
